,ID,country,age_group,total_female,total_male,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_Arba_minch,night_Gamo_Gofa,first_trip_tz,total_cost,peak_period,is_african,total_persons,total_nights_spent,arrangement_Package Tour,travel_with_Children,travel_with_Friends/Relatives,travel_with_None,travel_with_Spouse,travel_with_Spouse and Children,purpose_Leisure and Holidays,purpose_Meetings and Conference,purpose_Other,purpose_Scientific and Academic,purpose_Visiting Friends and Relatives,purpose_Volunteering,main_activity_Bird watching,main_activity_Conference tourism,main_activity_Cultural tourism,main_activity_Diving and Sport Fishing,main_activity_Hunting tourism,main_activity_Mountain climbing,main_activity_Wildlife tourism,main_activity_business,"info_source_Friends, relatives","info_source_Newspaper, magazines,brochures","info_source_Radio, TV, Web",info_source_Trade fair,"info_source_Travel, agent, tour operator",info_source_inflight magazines,info_source_others,most_impressing_Excellent Experience,most_impressing_Friendly People,most_impressing_Good service,most_impressing_No comments,most_impressing_None,most_impressing_Satisfies and Hope Come Back,"most_impressing_Wonderful Country, Landscape, Nature",payment_mode_Credit Card,payment_mode_Other,payment_mode_Travellers Cheque
96,112,25,4,2.0,2.0,1,1,1,0,1,1,0,14.0,0.0,0,50553750.0,1,0,4.0,14.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1120,73,3,1.0,0.0,0,0,0,0,0,0,0,15.0,0.0,0,1657500.0,0,0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98,1121,111,0,1.0,0.0,0,0,0,0,0,0,0,70.0,0.0,1,453866.0,0,0,1.0,70.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1122,117,2,0.0,1.0,0,0,0,0,0,0,0,21.0,0.0,1,828750.0,0,1,1.0,21.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,1123,116,3,1.0,1.0,0,0,0,0,0,0,0,7.0,0.0,1,414375.0,0,1,2.0,7.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101,1124,96,2,1.0,0.0,0,0,0,0,0,0,0,12.0,6.0,1,2269330.0,1,0,1.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102,1125,111,3,2.0,2.0,0,0,0,0,0,0,0,12.0,3.0,0,2269330.0,1,0,4.0,15.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
103,1126,35,2,0.0,1.0,0,0,0,0,0,0,0,4.0,2.0,1,1657500.0,1,0,1.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,1128,112,2,1.0,1.0,0,0,0,0,0,0,0,12.0,0.0,1,7458750.0,0,0,2.0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
105,1129,51,2,0.0,1.0,0,0,0,0,0,0,0,4.0,1.0,0,3315000.0,0,1,1.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
106,113,77,3,1.0,0.0,0,1,1,0,0,0,0,3.0,2.0,0,14917500.0,1,0,1.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
107,1130,45,3,0.0,1.0,0,0,0,0,0,0,0,12.0,0.0,1,2154750.0,0,0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
108,1131,51,2,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,1044225.0,0,1,1.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
109,1132,73,4,1.0,0.0,0,0,0,0,0,0,0,42.0,0.0,0,9116250.0,0,0,1.0,42.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,1133,111,2,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,2845050.0,0,0,1.0,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,1134,100,2,1.0,1.0,0,0,0,0,0,0,0,0.0,13.0,1,2486250.0,1,0,2.0,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,1135,4,2,0.0,1.0,0,1,0,1,0,1,0,4.0,3.0,1,1308683.0,1,0,1.0,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1136,101,4,1.0,1.0,1,1,1,0,0,0,0,15.0,6.0,1,38951250.0,1,0,2.0,21.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
114,1137,20,2,0.0,1.0,0,0,0,0,0,0,0,11.0,0.0,0,893392.5,0,1,1.0,11.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115,1138,77,2,1.0,1.0,0,0,0,0,0,0,0,6.0,7.0,1,1707225.0,0,0,2.0,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1139,95,2,1.0,1.0,0,0,0,0,0,0,0,11.0,3.0,1,1553800.0,1,1,2.0,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
117,114,111,4,0.0,1.0,1,0,1,1,0,0,0,3.0,0.0,0,14509755.0,0,0,1.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
118,1142,35,3,2.0,1.0,0,0,0,0,0,0,0,10.0,9.0,1,6807990.0,1,0,3.0,19.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119,1144,111,3,1.0,1.0,1,1,1,1,0,1,1,7.0,7.0,1,33287085.0,1,0,2.0,14.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
120,1146,112,2,1.0,0.0,0,0,0,0,0,0,0,14.0,1.0,0,663000.0,1,0,1.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121,1147,51,4,0.0,1.0,0,0,0,0,0,0,0,12.0,0.0,0,3775200.0,0,1,1.0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122,1149,51,2,5.0,5.0,1,1,1,0,0,0,0,10.0,0.0,0,2060000.0,0,1,10.0,10.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,115,77,0,0.0,2.0,0,0,0,0,0,0,0,4.0,4.0,1,1674075.0,1,0,2.0,8.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,1150,17,0,0.0,1.0,0,0,0,0,0,0,0,24.0,3.0,1,2486250.0,0,0,1.0,27.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
125,1151,41,2,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,0,2090107.5,0,0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
126,1152,112,3,1.0,3.0,0,0,0,0,0,0,0,4.0,10.0,0,2486250.0,0,0,4.0,14.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
127,1154,73,2,0.0,1.0,0,1,1,1,1,1,0,7.0,3.0,1,3978000.0,1,0,1.0,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
128,1155,111,0,1.0,0.0,0,0,0,0,0,0,0,35.0,0.0,1,5221125.0,0,0,1.0,35.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
129,1158,112,0,1.0,0.0,0,1,1,0,1,1,0,3.0,0.0,1,3698565.0,1,0,1.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,1159,100,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,663000.0,0,0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131,116,112,3,0.0,1.0,0,0,0,0,0,0,0,30.0,0.0,1,21547500.0,1,0,1.0,30.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
132,1161,47,2,1.0,2.0,0,0,0,0,0,0,0,0.0,15.0,0,1657500.0,0,0,3.0,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,1162,41,2,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,4558125.0,0,0,1.0,6.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
134,1163,74,4,2.0,0.0,0,1,1,1,1,1,0,6.0,2.0,1,7458750.0,1,0,2.0,8.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135,1164,111,2,0.0,1.0,0,0,0,0,0,0,0,14.0,0.0,0,994500.0,0,0,1.0,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
136,1165,33,3,2.0,1.0,1,1,0,1,1,1,0,4.0,4.0,1,13591500.0,1,0,3.0,8.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
137,1166,33,3,1.0,2.0,0,0,0,0,0,0,0,5.0,0.0,1,14917500.0,1,0,3.0,5.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138,1167,33,3,3.0,1.0,0,1,1,1,0,0,0,12.0,0.0,1,24199500.0,1,0,4.0,12.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
139,1168,3,2,2.0,0.0,0,1,1,1,1,1,0,7.0,0.0,1,5198457.0,1,0,2.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140,117,51,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,56000.0,1,1,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,1171,14,3,3.0,1.0,0,0,0,0,0,0,0,21.0,0.0,0,3000000.0,0,0,4.0,21.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
142,1172,3,4,1.0,1.0,1,1,1,1,0,1,1,7.0,3.0,1,26779930.0,1,0,2.0,10.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
143,1173,6,3,1.0,1.0,0,0,0,0,0,0,0,5.0,0.0,1,1400000.0,1,0,2.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
144,1174,14,2,0.0,1.0,0,0,0,0,0,0,0,13.0,0.0,0,778930.0,0,0,1.0,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
145,1175,6,0,3.0,1.0,0,1,1,0,0,0,0,13.0,10.0,1,14750645.0,1,0,4.0,23.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
146,1176,50,2,1.0,0.0,1,1,1,1,0,0,0,13.0,0.0,1,5138250.0,1,0,1.0,13.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1178,112,2,0.0,1.0,0,0,0,0,0,0,0,7.0,21.0,1,331500.0,1,0,1.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
148,1179,77,2,0.0,1.0,0,0,0,0,0,0,0,7.0,0.0,0,1657500.0,1,0,1.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149,118,51,2,3.0,0.0,0,0,0,0,0,0,0,2.0,0.0,1,690000.0,0,1,3.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150,1181,73,0,1.0,0.0,0,1,1,0,0,0,0,50.0,5.0,1,15147777.75,0,0,1.0,55.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
151,1182,73,3,4.0,1.0,1,1,1,1,1,0,0,10.0,5.0,1,36876612.5,1,0,5.0,15.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
152,1183,111,0,2.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0,3978000.0,0,0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
153,1184,73,2,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,1,663000.0,0,0,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
154,1186,112,0,1.0,0.0,0,0,0,0,0,0,0,14.0,0.0,1,1657500.0,0,0,1.0,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
155,1188,101,2,1.0,1.0,1,1,1,1,1,1,0,11.0,1.0,1,33481500.0,1,0,2.0,12.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
156,1190,73,2,1.0,1.0,0,1,0,1,1,1,0,10.0,5.0,1,9282000.0,1,0,2.0,15.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1191,111,0,2.0,0.0,0,1,1,1,1,0,1,14.0,0.0,1,1132600.0,0,0,2.0,14.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
158,1192,112,3,2.0,1.0,0,0,0,0,0,0,0,10.0,0.0,1,8287500.0,0,0,3.0,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
159,1193,73,2,2.0,0.0,0,1,1,1,0,0,0,5.0,0.0,1,2000000.0,0,0,2.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
160,1194,12,2,0.0,1.0,0,0,0,0,0,0,0,3.0,2.0,0,883447.5,1,0,1.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
161,1195,111,0,0.0,1.0,0,0,0,0,0,0,0,7.0,0.0,0,1160250.0,1,0,1.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
162,1196,73,4,1.0,1.0,1,1,1,0,0,0,0,20.0,6.0,1,4538660.0,1,0,2.0,26.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,1197,3,2,1.0,0.0,0,0,0,0,0,0,0,13.0,2.0,1,2269330.0,1,0,1.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
164,1198,50,3,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,1160250.0,0,0,1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165,12,95,2,0.0,3.0,0,0,0,0,0,0,0,7.0,7.0,1,3900000.0,0,1,3.0,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
166,1200,79,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,165750.0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
167,1201,37,2,0.0,1.0,0,0,0,0,0,0,0,17.0,0.0,1,3403995.0,1,0,1.0,17.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
168,1202,73,3,2.0,2.0,1,1,0,1,1,1,1,10.0,4.0,0,26520000.0,1,0,4.0,14.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
169,1203,41,2,0.0,2.0,0,0,0,0,0,0,0,0.0,2.0,1,2486250.0,1,0,2.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
170,1205,112,2,0.0,0.0,0,1,1,1,0,1,0,5.0,4.0,0,1657500.0,1,0,0.0,9.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
171,1207,95,3,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,1740375.0,0,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
172,1208,35,2,2.0,0.0,0,0,0,0,0,0,0,13.0,5.0,1,9077320.0,1,0,2.0,18.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
173,1209,111,3,1.0,0.0,0,0,0,0,0,0,0,6.0,0.0,0,1906125.0,0,0,1.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
174,121,79,2,0.0,1.0,0,0,0,0,0,0,0,50.0,0.0,1,564250.0,0,0,1.0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
175,1210,111,3,1.0,3.0,1,1,1,1,1,1,0,7.0,7.0,1,34039950.0,1,0,4.0,14.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
176,1211,33,3,2.0,2.0,1,1,1,1,1,1,0,12.0,14.0,1,7942655.0,1,0,4.0,26.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
177,1212,65,2,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,1,886762.5,0,1,1.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
178,1213,96,2,1.0,1.0,1,1,0,0,1,1,1,13.0,5.0,1,31770620.0,1,0,2.0,18.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179,1214,111,2,1.0,0.0,0,0,0,0,0,0,0,36.0,5.0,1,2000000.0,0,0,1.0,41.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180,1215,87,3,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,1160250.0,0,1,1.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181,1216,111,2,2.0,4.0,0,0,0,0,0,0,0,43.0,0.0,0,8535150.0,0,0,6.0,43.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
182,1217,111,3,0.0,1.0,1,1,1,1,1,0,0,4.0,0.0,0,1060800.0,1,0,1.0,4.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
183,1219,112,0,0.0,1.0,0,0,0,0,0,0,0,2.0,3.0,1,1110525.0,0,0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
184,122,111,3,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,0,828750.0,0,0,1.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
185,1220,95,2,0.0,2.0,0,0,0,0,0,0,0,1.0,0.0,1,936912.8,0,1,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
186,1221,96,2,5.0,2.0,0,0,0,0,0,0,0,0.0,5.0,1,20884500.0,1,0,7.0,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
187,1222,35,2,1.0,0.0,0,0,0,0,0,0,0,10.0,0.0,0,1134665.0,1,0,1.0,10.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
188,1224,87,3,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,0,400000.0,0,1,1.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
189,1226,6,0,3.0,0.0,0,1,1,0,1,1,1,9.0,14.0,1,11119717.0,0,0,3.0,23.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
190,123,47,3,1.0,1.0,1,1,1,1,1,1,1,15.0,0.0,1,17019975.0,1,0,2.0,15.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
191,1230,28,3,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,1,116025.0,0,1,1.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
192,1231,101,0,2.0,0.0,0,0,0,0,0,0,0,11.0,2.0,1,2635425.0,1,0,2.0,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
193,1233,4,2,0.0,1.0,0,0,0,0,0,0,0,13.0,11.0,0,7942655.0,1,0,1.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
194,1234,96,2,1.0,0.0,0,0,0,0,0,0,0,6.0,0.0,1,3574194.75,1,0,1.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
195,1235,47,2,2.0,0.0,0,0,0,0,0,0,0,6.0,6.0,1,5801250.0,1,0,2.0,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
196,1238,17,2,2.0,1.0,0,0,0,0,0,0,0,5.0,2.0,0,3315000.0,0,0,3.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
