,ID,country,age_group,total_female,total_male,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_Arba_minch,night_Gamo_Gofa,first_trip_tz,total_cost,peak_period,is_african,total_persons,total_nights_spent,tour_arrangement_Package Tour,travel_with_Children,travel_with_Friends/Relatives,travel_with_None,travel_with_Spouse,travel_with_Spouse and Children,purpose_Leisure and Holidays,purpose_Meetings and Conference,purpose_Other,purpose_Scientific and Academic,purpose_Visiting Friends and Relatives,purpose_Volunteering,main_activity_Bird watching,main_activity_Conference tourism,main_activity_Cultural tourism,main_activity_Diving and Sport Fishing,main_activity_Hunting tourism,main_activity_Mountain climbing,main_activity_Wildlife tourism,main_activity_business,"info_source_Friends, relatives","info_source_Newspaper, magazines,brochures","info_source_Radio, TV, Web",info_source_Trade fair,"info_source_Travel, agent, tour operator",info_source_inflight magazines,info_source_others,most_impressing_Excellent Experience,most_impressing_Friendly People,most_impressing_Good service,most_impressing_No comments,most_impressing_None,most_impressing_Satisfies and Hope Come Back,"most_impressing_Wonderful Country, Landscape, Nature",payment_mode_Credit Card,payment_mode_Other,payment_mode_Travellers Cheque
94,tour_1116,96,2,1.0,1.0,1,1,1,1,0,1,0,6.0,2.0,1,7375875.0,1,0,2.0,8.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
95,tour_1118,77,0,4.0,0.0,1,1,1,1,1,1,0,11.0,6.0,1,7261380.0,1,0,4.0,17.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
96,tour_112,25,4,2.0,2.0,1,1,1,0,1,1,0,14.0,0.0,0,50553750.0,1,0,4.0,14.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,tour_1120,73,3,1.0,0.0,0,0,0,0,0,0,0,15.0,0.0,0,1657500.0,0,0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98,tour_1121,111,0,1.0,0.0,0,0,0,0,0,0,0,70.0,0.0,1,453866.0,0,0,1.0,70.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,tour_1122,117,2,0.0,1.0,0,0,0,0,0,0,0,21.0,0.0,1,828750.0,0,1,1.0,21.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,tour_1123,116,3,1.0,1.0,0,0,0,0,0,0,0,7.0,0.0,1,414375.0,0,1,2.0,7.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101,tour_1124,96,2,1.0,0.0,0,0,0,0,0,0,0,12.0,6.0,1,2269330.0,1,0,1.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102,tour_1125,111,3,2.0,2.0,0,0,0,0,0,0,0,12.0,3.0,0,2269330.0,1,0,4.0,15.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
103,tour_1126,35,2,0.0,1.0,0,0,0,0,0,0,0,4.0,2.0,1,1657500.0,1,0,1.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,tour_1128,112,2,1.0,1.0,0,0,0,0,0,0,0,12.0,0.0,1,7458750.0,0,0,2.0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
105,tour_1129,51,2,0.0,1.0,0,0,0,0,0,0,0,4.0,1.0,0,3315000.0,0,1,1.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
106,tour_113,77,3,1.0,0.0,0,1,1,0,0,0,0,3.0,2.0,0,14917500.0,1,0,1.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
107,tour_1130,45,3,0.0,1.0,0,0,0,0,0,0,0,12.0,0.0,1,2154750.0,0,0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
108,tour_1131,51,2,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,1044225.0,0,1,1.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
109,tour_1132,73,4,1.0,0.0,0,0,0,0,0,0,0,42.0,0.0,0,9116250.0,0,0,1.0,42.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,tour_1133,111,2,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,2845050.0,0,0,1.0,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,tour_1134,100,2,1.0,1.0,0,0,0,0,0,0,0,0.0,13.0,1,2486250.0,1,0,2.0,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,tour_1135,4,2,0.0,1.0,0,1,0,1,0,1,0,4.0,3.0,1,1308683.0,1,0,1.0,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,tour_1136,101,4,1.0,1.0,1,1,1,0,0,0,0,15.0,6.0,1,38951250.0,1,0,2.0,21.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
114,tour_1137,20,2,0.0,1.0,0,0,0,0,0,0,0,11.0,0.0,0,893392.5,0,1,1.0,11.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115,tour_1138,77,2,1.0,1.0,0,0,0,0,0,0,0,6.0,7.0,1,1707225.0,0,0,2.0,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,tour_1139,95,2,1.0,1.0,0,0,0,0,0,0,0,11.0,3.0,1,1553800.0,1,1,2.0,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
117,tour_114,111,4,0.0,1.0,1,0,1,1,0,0,0,3.0,0.0,0,14509755.0,0,0,1.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
118,tour_1142,35,3,2.0,1.0,0,0,0,0,0,0,0,10.0,9.0,1,6807990.0,1,0,3.0,19.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119,tour_1144,111,3,1.0,1.0,1,1,1,1,0,1,1,7.0,7.0,1,33287085.0,1,0,2.0,14.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
120,tour_1146,112,2,1.0,0.0,0,0,0,0,0,0,0,14.0,1.0,0,663000.0,1,0,1.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121,tour_1147,51,4,0.0,1.0,0,0,0,0,0,0,0,12.0,0.0,0,3775200.0,0,1,1.0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122,tour_1149,51,2,5.0,5.0,1,1,1,0,0,0,0,10.0,0.0,0,2060000.0,0,1,10.0,10.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,tour_115,77,0,0.0,2.0,0,0,0,0,0,0,0,4.0,4.0,1,1674075.0,1,0,2.0,8.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,tour_1150,17,0,0.0,1.0,0,0,0,0,0,0,0,24.0,3.0,1,2486250.0,0,0,1.0,27.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
125,tour_1151,41,2,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,0,2090107.5,0,0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
126,tour_1152,112,3,1.0,3.0,0,0,0,0,0,0,0,4.0,10.0,0,2486250.0,0,0,4.0,14.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
127,tour_1154,73,2,0.0,1.0,0,1,1,1,1,1,0,7.0,3.0,1,3978000.0,1,0,1.0,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
128,tour_1155,111,0,1.0,0.0,0,0,0,0,0,0,0,35.0,0.0,1,5221125.0,0,0,1.0,35.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
129,tour_1158,112,0,1.0,0.0,0,1,1,0,1,1,0,3.0,0.0,1,3698565.0,1,0,1.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,tour_1159,100,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,663000.0,0,0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131,tour_116,112,3,0.0,1.0,0,0,0,0,0,0,0,30.0,0.0,1,21547500.0,1,0,1.0,30.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
132,tour_1161,47,2,1.0,2.0,0,0,0,0,0,0,0,0.0,15.0,0,1657500.0,0,0,3.0,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,tour_1162,41,2,0.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,4558125.0,0,0,1.0,6.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
134,tour_1163,74,4,2.0,0.0,0,1,1,1,1,1,0,6.0,2.0,1,7458750.0,1,0,2.0,8.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135,tour_1164,111,2,0.0,1.0,0,0,0,0,0,0,0,14.0,0.0,0,994500.0,0,0,1.0,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
136,tour_1165,33,3,2.0,1.0,1,1,0,1,1,1,0,4.0,4.0,1,13591500.0,1,0,3.0,8.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
137,tour_1166,33,3,1.0,2.0,0,0,0,0,0,0,0,5.0,0.0,1,14917500.0,1,0,3.0,5.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138,tour_1167,33,3,3.0,1.0,0,1,1,1,0,0,0,12.0,0.0,1,24199500.0,1,0,4.0,12.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
139,tour_1168,3,2,2.0,0.0,0,1,1,1,1,1,0,7.0,0.0,1,5198457.0,1,0,2.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140,tour_117,51,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,56000.0,1,1,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,tour_1171,14,3,3.0,1.0,0,0,0,0,0,0,0,21.0,0.0,0,3000000.0,0,0,4.0,21.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
142,tour_1172,3,4,1.0,1.0,1,1,1,1,0,1,1,7.0,3.0,1,26779930.0,1,0,2.0,10.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
143,tour_1173,6,3,1.0,1.0,0,0,0,0,0,0,0,5.0,0.0,1,1400000.0,1,0,2.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
144,tour_1174,14,2,0.0,1.0,0,0,0,0,0,0,0,13.0,0.0,0,778930.0,0,0,1.0,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
145,tour_1175,6,0,3.0,1.0,0,1,1,0,0,0,0,13.0,10.0,1,14750645.0,1,0,4.0,23.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
146,tour_1176,50,2,1.0,0.0,1,1,1,1,0,0,0,13.0,0.0,1,5138250.0,1,0,1.0,13.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,tour_1178,112,2,0.0,1.0,0,0,0,0,0,0,0,7.0,21.0,1,331500.0,1,0,1.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
148,tour_1179,77,2,0.0,1.0,0,0,0,0,0,0,0,7.0,0.0,0,1657500.0,1,0,1.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149,tour_118,51,2,3.0,0.0,0,0,0,0,0,0,0,2.0,0.0,1,690000.0,0,1,3.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150,tour_1181,73,0,1.0,0.0,0,1,1,0,0,0,0,50.0,5.0,1,15147777.75,0,0,1.0,55.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
151,tour_1182,73,3,4.0,1.0,1,1,1,1,1,0,0,10.0,5.0,1,36876612.5,1,0,5.0,15.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
152,tour_1183,111,0,2.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0,3978000.0,0,0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
153,tour_1184,73,2,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,1,663000.0,0,0,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
154,tour_1186,112,0,1.0,0.0,0,0,0,0,0,0,0,14.0,0.0,1,1657500.0,0,0,1.0,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
155,tour_1188,101,2,1.0,1.0,1,1,1,1,1,1,0,11.0,1.0,1,33481500.0,1,0,2.0,12.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
156,tour_1190,73,2,1.0,1.0,0,1,0,1,1,1,0,10.0,5.0,1,9282000.0,1,0,2.0,15.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,tour_1191,111,0,2.0,0.0,0,1,1,1,1,0,1,14.0,0.0,1,1132600.0,0,0,2.0,14.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
158,tour_1192,112,3,2.0,1.0,0,0,0,0,0,0,0,10.0,0.0,1,8287500.0,0,0,3.0,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
159,tour_1193,73,2,2.0,0.0,0,1,1,1,0,0,0,5.0,0.0,1,2000000.0,0,0,2.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
160,tour_1194,12,2,0.0,1.0,0,0,0,0,0,0,0,3.0,2.0,0,883447.5,1,0,1.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
161,tour_1195,111,0,0.0,1.0,0,0,0,0,0,0,0,7.0,0.0,0,1160250.0,1,0,1.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
162,tour_1196,73,4,1.0,1.0,1,1,1,0,0,0,0,20.0,6.0,1,4538660.0,1,0,2.0,26.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,tour_1197,3,2,1.0,0.0,0,0,0,0,0,0,0,13.0,2.0,1,2269330.0,1,0,1.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
164,tour_1198,50,3,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,1160250.0,0,0,1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165,tour_12,95,2,0.0,3.0,0,0,0,0,0,0,0,7.0,7.0,1,3900000.0,0,1,3.0,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
166,tour_1200,79,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,165750.0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
167,tour_1201,37,2,0.0,1.0,0,0,0,0,0,0,0,17.0,0.0,1,3403995.0,1,0,1.0,17.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
168,tour_1202,73,3,2.0,2.0,1,1,0,1,1,1,1,10.0,4.0,0,26520000.0,1,0,4.0,14.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
169,tour_1203,41,2,0.0,2.0,0,0,0,0,0,0,0,0.0,2.0,1,2486250.0,1,0,2.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
170,tour_1205,112,2,0.0,0.0,0,1,1,1,0,1,0,5.0,4.0,0,1657500.0,1,0,0.0,9.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
171,tour_1207,95,3,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,1740375.0,0,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
172,tour_1208,35,2,2.0,0.0,0,0,0,0,0,0,0,13.0,5.0,1,9077320.0,1,0,2.0,18.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
173,tour_1209,111,3,1.0,0.0,0,0,0,0,0,0,0,6.0,0.0,0,1906125.0,0,0,1.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
174,tour_121,79,2,0.0,1.0,0,0,0,0,0,0,0,50.0,0.0,1,564250.0,0,0,1.0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
175,tour_1210,111,3,1.0,3.0,1,1,1,1,1,1,0,7.0,7.0,1,34039950.0,1,0,4.0,14.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
176,tour_1211,33,3,2.0,2.0,1,1,1,1,1,1,0,12.0,14.0,1,7942655.0,1,0,4.0,26.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
177,tour_1212,65,2,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,1,886762.5,0,1,1.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
178,tour_1213,96,2,1.0,1.0,1,1,0,0,1,1,1,13.0,5.0,1,31770620.0,1,0,2.0,18.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179,tour_1214,111,2,1.0,0.0,0,0,0,0,0,0,0,36.0,5.0,1,2000000.0,0,0,1.0,41.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180,tour_1215,87,3,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,1160250.0,0,1,1.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181,tour_1216,111,2,2.0,4.0,0,0,0,0,0,0,0,43.0,0.0,0,8535150.0,0,0,6.0,43.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
182,tour_1217,111,3,0.0,1.0,1,1,1,1,1,0,0,4.0,0.0,0,1060800.0,1,0,1.0,4.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
183,tour_1219,112,0,0.0,1.0,0,0,0,0,0,0,0,2.0,3.0,1,1110525.0,0,0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
184,tour_122,111,3,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,0,828750.0,0,0,1.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
185,tour_1220,95,2,0.0,2.0,0,0,0,0,0,0,0,1.0,0.0,1,936912.8,0,1,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
186,tour_1221,96,2,5.0,2.0,0,0,0,0,0,0,0,0.0,5.0,1,20884500.0,1,0,7.0,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
187,tour_1222,35,2,1.0,0.0,0,0,0,0,0,0,0,10.0,0.0,0,1134665.0,1,0,1.0,10.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
188,tour_1224,87,3,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,0,400000.0,0,1,1.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
189,tour_1226,6,0,3.0,0.0,0,1,1,0,1,1,1,9.0,14.0,1,11119717.0,0,0,3.0,23.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
190,tour_123,47,3,1.0,1.0,1,1,1,1,1,1,1,15.0,0.0,1,17019975.0,1,0,2.0,15.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
191,tour_1230,28,3,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,1,116025.0,0,1,1.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
